id;name;location;version;conditions;method;chance;minLvl;maxLvl;trigger;evolution_method;baby;generation;
11;metapod;viridian-forest-area;B;;walk;20%;5;5;level-up;min_level:7;no;1;
11;metapod;viridian-forest-area;B;;walk;10%;4;4;level-up;min_level:7;no;1;
11;metapod;viridian-forest-area;B;;walk;10%;6;6;level-up;min_level:7;no;1;
11;metapod;viridian-forest-area;Y;;walk;20%;4;4;level-up;min_level:7;no;1;
11;metapod;viridian-forest-area;Y;;walk;5%;6;6;level-up;min_level:7;no;1;
12;butterfree;no-location;;;;;;;level-up;min_level:10;no;1;
13;weedle;kanto-route-2-south-towards-viridian-city;R;;walk;10%;3;3;;;no;1;
13;weedle;kanto-route-2-south-towards-viridian-city;R;;walk;4%;4;4;;;no;1;
13;weedle;kanto-route-2-south-towards-viridian-city;R;;walk;1%;5;5;;;no;1;
13;weedle;kanto-route-24-area;R;;walk;20%;7;7;;;no;1;
13;weedle;kanto-route-25-area;R;;walk;20%;8;8;;;no;1;
13;weedle;kanto-route-25-area;B;;walk;1%;8;8;;;no;1;
13;weedle;viridian-forest-area;R;;walk;20%;4;4;;;no;1;
13;weedle;viridian-forest-area;R;;walk;15%;3;3;;;no;1;
13;weedle;viridian-forest-area;R;;walk;10%;5;5;;;no;1;
13;weedle;viridian-forest-area;B;;walk;5%;3;3;;;no;1;
14;kakuna;kanto-route-24-area;R;;walk;20%;8;8;level-up;min_level:7;no;1;
14;kakuna;kanto-route-25-area;R;;walk;20%;9;9;level-up;min_level:7;no;1;
14;kakuna;kanto-route-25-area;B;;walk;4%;7;7;level-up;min_level:7;no;1;
14;kakuna;viridian-forest-area;R;;walk;20%;5;5;level-up;min_level:7;no;1;
14;kakuna;viridian-forest-area;R;;walk;10%;4;4;level-up;min_level:7;no;1;
14;kakuna;viridian-forest-area;R;;walk;10%;6;6;level-up;min_level:7;no;1;
14;kakuna;viridian-forest-area;B;;walk;5%;4;4;level-up;min_level:7;no;1;
15;beedrill;no-location;;;;;;;level-up;min_level:10;no;1;
16;pidgey;kanto-route-12-area;R/B;;walk;20%;25;25;;;no;1;
16;pidgey;kanto-route-12-area;R/B;;walk;15%;23;23;;;no;1;
16;pidgey;kanto-route-12-area;R/B;;walk;5%;27;27;;;no;1;
16;pidgey;kanto-route-12-area;Y;;walk;15%;28;28;;;no;1;
16;pidgey;kanto-route-1-area;R/B/Y;;walk;20%;3;3;;;no;1;
16;pidgey;kanto-route-1-area;R/B/Y;;walk;10%;2;2;;;no;1;
16;pidgey;kanto-route-1-area;R/B/Y;;walk;10%;3;3;;;no;1;
16;pidgey;kanto-route-1-area;R/B;;walk;5%;3;3;;;no;1;
16;pidgey;kanto-route-1-area;R/B;;walk;4%;4;4;;;no;1;
16;pidgey;kanto-route-1-area;R/B;;walk;1%;5;5;;;no;1;
16;pidgey;kanto-route-1-area;Y;;walk;20%;4;4;;;no;1;
16;pidgey;kanto-route-1-area;Y;;walk;5%;5;5;;;no;1;
16;pidgey;kanto-route-1-area;Y;;walk;4%;6;6;;;no;1;
16;pidgey;kanto-route-1-area;Y;;walk;1%;7;7;;;no;1;
16;pidgey;kanto-route-2-south-towards-viridian-city;R/B/Y;;walk;20%;3;3;;;no;1;
16;pidgey;kanto-route-2-south-towards-viridian-city;R/B;;walk;15%;4;4;;;no;1;
16;pidgey;kanto-route-2-south-towards-viridian-city;R/B/Y;;walk;10%;5;5;;;no;1;
16;pidgey;kanto-route-2-south-towards-viridian-city;Y;;walk;4%;7;7;;;no;1;
16;pidgey;kanto-route-2-south-towards-viridian-city;Y;;walk;1%;7;7;;;no;1;
16;pidgey;kanto-route-3-area;R/B;;walk;20%;6;6;;;no;1;
16;pidgey;kanto-route-3-area;R/B;;walk;15%;7;7;;;no;1;
16;pidgey;kanto-route-3-area;R/B;;walk;10%;8;8;;;no;1;
16;pidgey;kanto-route-5-area;R/B;;walk;20%;13;13;;;no;1;
16;pidgey;kanto-route-5-area;R/B;;walk;15%;15;15;;;no;1;
16;pidgey;kanto-route-5-area;R/B;;walk;5%;16;16;;;no;1;
16;pidgey;kanto-route-5-area;Y;;walk;20%;15;15;;;no;1;
16;pidgey;kanto-route-5-area;Y;;walk;10%;16;16;;;no;1;
16;pidgey;kanto-route-5-area;Y;;walk;10%;17;17;;;no;1;
16;pidgey;kanto-route-6-area;R/B;;walk;20%;13;13;;;no;1;
16;pidgey;kanto-route-6-area;R/B;;walk;15%;15;15;;;no;1;
16;pidgey;kanto-route-6-area;R/B;;walk;5%;16;16;;;no;1;
16;pidgey;kanto-route-6-area;Y;;walk;20%;15;15;;;no;1;
16;pidgey;kanto-route-6-area;Y;;walk;10%;16;16;;;no;1;
16;pidgey;kanto-route-6-area;Y;;walk;10%;17;17;;;no;1;
16;pidgey;kanto-route-7-area;R/B;;walk;20%;19;19;;;no;1;
16;pidgey;kanto-route-7-area;R/B;;walk;10%;22;22;;;no;1;
16;pidgey;kanto-route-7-area;Y;;walk;20%;20;20;;;no;1;
16;pidgey;kanto-route-7-area;Y;;walk;20%;22;22;;;no;1;
16;pidgey;kanto-route-8-area;R/B;;walk;20%;18;18;;;no;1;
16;pidgey;kanto-route-8-area;R/B;;walk;10%;20;20;;;no;1;
16;pidgey;kanto-route-8-area;Y;;walk;20%;20;20;;;no;1;
16;pidgey;kanto-route-8-area;Y;;walk;20%;22;22;;;no;1;
16;pidgey;kanto-route-11-area;Y;;walk;20%;16;16;;;no;1;
16;pidgey;kanto-route-11-area;Y;;walk;15%;18;18;;;no;1;
16;pidgey;kanto-route-13-area;R/B;;walk;20%;25;25;;;no;1;
16;pidgey;kanto-route-13-area;R/B;;walk;15%;27;27;;;no;1;
16;pidgey;kanto-route-13-area;Y;;walk;10%;28;28;;;no;1;
16;pidgey;kanto-route-14-area;R/B;;walk;20%;26;26;;;no;1;
16;pidgey;kanto-route-15-area;R/B;;walk;15%;23;23;;;no;1;
16;pidgey;kanto-sea-route-21-area;R/B;;walk;20%;23;23;;;no;1;
16;pidgey;kanto-sea-route-21-area;R/B;;walk;10%;21;21;;;no;1;
16;pidgey;kanto-sea-route-21-area;Y;;walk;20%;15;15;;;no;1;
16;pidgey;kanto-sea-route-21-area;Y;;walk;15%;13;13;;;no;1;
16;pidgey;kanto-sea-route-21-area;Y;;walk;10%;11;11;;;no;1;
16;pidgey;kanto-sea-route-21-area;Y;;walk;10%;17;17;;;no;1;
16;pidgey;kanto-route-24-area;R/B;;walk;15%;12;12;;;no;1;
16;pidgey;kanto-route-24-area;R/B;;walk;5%;13;13;;;no;1;
16;pidgey;kanto-route-24-area;Y;;walk;15%;13;13;;;no;1;
16;pidgey;kanto-route-24-area;Y;;walk;10%;15;15;;;no;1;
16;pidgey;kanto-route-24-area;Y;;walk;4%;17;17;;;no;1;
16;pidgey;kanto-route-25-area;R/B/Y;;walk;15%;13;13;;;no;1;
16;pidgey;kanto-route-25-area;Y;;walk;10%;15;15;;;no;1;
16;pidgey;kanto-route-25-area;Y;;walk;4%;17;17;;;no;1;
16;pidgey;viridian-forest-area;Y;;walk;10%;4;4;;;no;1;
16;pidgey;viridian-forest-area;Y;;walk;10%;6;6;;;no;1;
16;pidgey;viridian-forest-area;Y;;walk;4%;8;8;;;no;1;
17;pidgeotto;kanto-route-12-area;Y;;walk;10%;28;28;level-up;min_level:18;no;1;
17;pidgeotto;kanto-route-5-area;Y;;walk;5%;17;17;level-up;min_level:18;no;1;
17;pidgeotto;kanto-route-6-area;Y;;walk;5%;17;17;level-up;min_level:18;no;1;
17;pidgeotto;kanto-route-7-area;Y;;walk;10%;24;24;level-up;min_level:18;no;1;
17;pidgeotto;kanto-route-8-area;Y;;walk;10%;24;24;level-up;min_level:18;no;1;
17;pidgeotto;kanto-route-11-area;Y;;walk;5%;18;18;level-up;min_level:18;no;1;
17;pidgeotto;kanto-route-11-area;Y;;walk;5%;20;20;level-up;min_level:18;no;1;
17;pidgeotto;kanto-route-13-area;Y;;walk;15%;28;28;level-up;min_level:18;no;1;
17;pidgeotto;kanto-route-14-area;R/B;;walk;4%;28;28;level-up;min_level:18;no;1;
17;pidgeotto;kanto-route-14-area;R/B;;walk;1%;30;30;level-up;min_level:18;no;1;
17;pidgeotto;kanto-route-14-area;Y;;walk;10%;30;30;level-up;min_level:18;no;1;
17;pidgeotto;kanto-route-15-area;R/B;;walk;4%;28;28;level-up;min_level:18;no;1;
17;pidgeotto;kanto-route-15-area;R/B;;walk;1%;30;30;level-up;min_level:18;no;1;
17;pidgeotto;kanto-route-15-area;Y;;walk;10%;32;32;level-up;min_level:18;no;1;
17;pidgeotto;kanto-sea-route-21-area;R/B;;walk;10%;30;30;level-up;min_level:18;no;1;
17;pidgeotto;kanto-sea-route-21-area;R/B;;walk;5%;32;32;level-up;min_level:18;no;1;
17;pidgeotto;kanto-sea-route-21-area;Y;;walk;5%;17;17;level-up;min_level:18;no;1;
17;pidgeotto;kanto-sea-route-21-area;Y;;walk;4%;19;19;level-up;min_level:18;no;1;
17;pidgeotto;kanto-sea-route-21-area;Y;;walk;1%;15;15;level-up;min_level:18;no;1;
17;pidgeotto;kanto-route-24-area;Y;;walk;1%;17;17;level-up;min_level:18;no;1;
17;pidgeotto;kanto-route-25-area;Y;;walk;1%;17;17;level-up;min_level:18;no;1;
17;pidgeotto;viridian-forest-area;Y;;walk;1%;9;9;level-up;min_level:18;no;1;
18;pidgeot;no-location;;;;;;;level-up;min_level:36;no;1;
19;rattata;kanto-route-1-area;R/B;;walk;20%;3;3;;;no;1;
19;rattata;kanto-route-1-area;R/B;;walk;15%;3;3;;;no;1;
19;rattata;kanto-route-1-area;R/B;;walk;10%;2;2;;;no;1;
19;rattata;kanto-route-1-area;R/B/Y;;walk;5%;4;4;;;no;1;
19;rattata;kanto-route-1-area;Y;;walk;15%;2;2;;;no;1;
19;rattata;kanto-route-1-area;Y;;walk;10%;3;3;;;no;1;
19;rattata;kanto-route-2-south-towards-viridian-city;R/B/Y;;walk;20%;3;3;;;no;1;
19;rattata;kanto-route-2-south-towards-viridian-city;R/B;;walk;10%;4;4;;;no;1;
19;rattata;kanto-route-2-south-towards-viridian-city;R/B;;walk;5%;2;2;;;no;1;
19;rattata;kanto-route-2-south-towards-viridian-city;R/B;;walk;5%;5;5;;;no;1;
19;rattata;kanto-route-2-south-towards-viridian-city;Y;;walk;15%;4;4;;;no;1;
19;rattata;kanto-route-3-area;Y;;walk;10%;10;10;;;no;1;
19;rattata;kanto-route-3-area;Y;;walk;5%;12;12;;;no;1;
19;rattata;kanto-route-4-area;R/B;;walk;20%;10;10;;;no;1;
19;rattata;kanto-route-4-area;R/B;;walk;15%;8;8;;;no;1;
19;rattata;kanto-route-4-area;R/B/Y;;walk;5%;12;12;;;no;1;
19;rattata;kanto-route-4-area;Y;;walk;10%;10;10;;;no;1;
19;rattata;kanto-route-5-area;Y;;walk;20%;14;14;;;no;1;
19;rattata;kanto-route-5-area;Y;;walk;10%;16;16;;;no;1;
19;rattata;kanto-route-6-area;Y;;walk;20%;14;14;;;no;1;
19;rattata;kanto-route-6-area;Y;;walk;10%;16;16;;;no;1;
19;rattata;kanto-route-7-area;Y;;walk;15%;20;20;;;no;1;
19;rattata;kanto-route-8-area;Y;;walk;15%;20;20;;;no;1;
19;rattata;kanto-route-9-area;R/B;;walk;20%;16;16;;;no;1;
19;rattata;kanto-route-9-area;R/B;;walk;15%;14;14;;;no;1;
19;rattata;kanto-route-9-area;R/B;;walk;5%;17;17;;;no;1;
19;rattata;kanto-route-9-area;Y;;walk;15%;18;18;;;no;1;
19;rattata;kanto-route-10-area;Y;;walk;20%;18;18;;;no;1;
19;rattata;kanto-route-11-area;Y;;walk;20%;15;15;;;no;1;
19;rattata;kanto-route-11-area;Y;;walk;10%;17;17;;;no;1;
19;rattata;kanto-route-16-area;R/B;;walk;15%;18;18;;;no;1;
19;rattata;kanto-route-16-area;R/B;;walk;10%;20;20;;;no;1;
19;rattata;kanto-route-16-area;R/B;;walk;5%;22;22;;;no;1;
19;rattata;kanto-route-16-area;Y;;walk;15%;23;23;;;no;1;
19;rattata;kanto-route-16-area;Y;;walk;10%;24;24;;;no;1;
19;rattata;kanto-route-18-area;Y;;walk;15%;23;23;;;no;1;
19;rattata;kanto-route-18-area;Y;;walk;10%;24;24;;;no;1;
19;rattata;kanto-sea-route-21-area;R/B;;walk;20%;21;21;;;no;1;
19;rattata;kanto-sea-route-21-area;R/B;;walk;10%;23;23;;;no;1;
19;rattata;kanto-sea-route-21-area;Y;;walk;20%;13;13;;;no;1;
19;rattata;kanto-sea-route-21-area;Y;;walk;10%;15;15;;;no;1;
19;rattata;kanto-route-22-area;R/B;;walk;20%;3;3;;;no;1;
19;rattata;kanto-route-22-area;R/B;;walk;15%;4;4;;;no;1;
19;rattata;kanto-route-22-area;R/B;;walk;10%;2;2;;;no;1;
19;rattata;kanto-route-22-area;Y;;walk;10%;3;3;;;no;1;
19;rattata;pokemon-mansion-1f;Y;;walk;20%;34;34;;;no;1;
19;rattata;pokemon-mansion-1f;Y;;walk;10%;37;37;;;no;1;
19;rattata;pokemon-mansion-2f;Y;;walk;20%;37;37;;;no;1;
19;rattata;pokemon-mansion-2f;Y;;walk;10%;40;40;;;no;1;
19;rattata;pokemon-mansion-3f;Y;;walk;20%;40;40;;;no;1;
19;rattata;pokemon-mansion-3f;Y;;walk;10%;43;43;;;no;1;
20;raticate;kanto-route-9-area;Y;;walk;4%;20;20;level-up;min_level:20;no;1;
20;raticate;kanto-route-10-area;Y;;walk;5%;20;20;level-up;min_level:20;no;1;
20;raticate;kanto-route-11-area;Y;;walk;1%;17;17;level-up;min_level:20;no;1;
20;raticate;kanto-route-16-area;R/B;;walk;4%;23;23;level-up;min_level:20;no;1;
20;raticate;kanto-route-16-area;R/B;;walk;1%;25;25;level-up;min_level:20;no;1;
20;raticate;kanto-route-16-area;Y;;walk;4%;25;25;level-up;min_level:20;no;1;
20;raticate;kanto-route-16-area;Y;;walk;1%;26;26;level-up;min_level:20;no;1;
20;raticate;kanto-route-17-area;R/B;;walk;15%;25;25;level-up;min_level:20;no;1;
20;raticate;kanto-route-17-area;R/B;;walk;10%;27;27;level-up;min_level:20;no;1;
20;raticate;kanto-route-17-area;R/B;;walk;5%;29;29;level-up;min_level:20;no;1;
20;raticate;kanto-route-18-area;R/B;;walk;15%;25;25;level-up;min_level:20;no;1;
20;raticate;kanto-route-18-area;R/B;;walk;5%;29;29;level-up;min_level:20;no;1;
20;raticate;kanto-route-18-area;Y;;walk;4%;25;25;level-up;min_level:20;no;1;
20;raticate;kanto-route-18-area;Y;;walk;1%;26;26;level-up;min_level:20;no;1;
20;raticate;kanto-sea-route-21-area;R/B;;walk;15%;30;30;level-up;min_level:20;no;1;
20;raticate;kanto-sea-route-21-area;Y;;walk;5%;15;15;level-up;min_level:20;no;1;
20;raticate;pokemon-mansion-1f;Y;;walk;20%;34;34;level-up;min_level:20;no;1;
20;raticate;pokemon-mansion-1f;Y;;walk;10%;37;37;level-up;min_level:20;no;1;
20;raticate;pokemon-mansion-2f;Y;;walk;20%;37;37;level-up;min_level:20;no;1;
20;raticate;pokemon-mansion-2f;Y;;walk;10%;40;40;level-up;min_level:20;no;1;
20;raticate;pokemon-mansion-3f;Y;;walk;20%;40;40;level-up;min_level:20;no;1;
20;raticate;pokemon-mansion-3f;Y;;walk;10%;43;43;level-up;min_level:20;no;1;
20;raticate;pokemon-mansion-b1f;Y;;walk;15%;37;37;level-up;min_level:20;no;1;
20;raticate;pokemon-mansion-b1f;Y;;walk;10%;40;40;level-up;min_level:20;no;1;
20;raticate;pokemon-mansion-b1f;Y;;walk;10%;43;43;level-up;min_level:20;no;1;
20;raticate;pokemon-mansion-b1f;Y;;walk;5%;46;46;level-up;min_level:20;no;1;
21;spearow;kanto-route-3-area;R/B;;walk;20%;5;5;;;no;1;
21;spearow;kanto-route-3-area;R/B;;walk;10%;6;6;;;no;1;
21;spearow;kanto-route-3-area;R/B;;walk;10%;7;7;;;no;1;
21;spearow;kanto-route-3-area;R/B;;walk;5%;8;8;;;no;1;
21;spearow;kanto-route-3-area;Y;;walk;20%;8;8;;;no;1;
21;spearow;kanto-route-3-area;Y;;walk;20%;9;9;;;no;1;
21;spearow;kanto-route-3-area;Y;;walk;10%;10;10;;;no;1;
21;spearow;kanto-route-3-area;Y;;walk;4%;11;11;;;no;1;
21;spearow;kanto-route-3-area;Y;;walk;1%;12;12;;;no;1;
21;spearow;kanto-route-4-area;R/B;;walk;20%;10;10;;;no;1;
21;spearow;kanto-route-4-area;R/B;;walk;10%;8;8;;;no;1;
21;spearow;kanto-route-4-area;R/B;;walk;5%;12;12;;;no;1;
21;spearow;kanto-route-4-area;Y;;walk;20%;8;8;;;no;1;
21;spearow;kanto-route-4-area;Y;;walk;20%;9;9;;;no;1;
21;spearow;kanto-route-4-area;Y;;walk;10%;10;10;;;no;1;
21;spearow;kanto-route-4-area;Y;;walk;4%;11;11;;;no;1;
21;spearow;kanto-route-4-area;Y;;walk;1%;12;12;;;no;1;
21;spearow;kanto-route-9-area;R/B;;walk;20%;16;16;;;no;1;
21;spearow;kanto-route-9-area;R/B;;walk;10%;13;13;;;no;1;
21;spearow;kanto-route-9-area;R/B;;walk;5%;17;17;;;no;1;
21;spearow;kanto-route-9-area;Y;;walk;10%;17;17;;;no;1;
21;spearow;kanto-route-10-area;R/B;;walk;20%;16;16;;;no;1;
21;spearow;kanto-route-10-area;R/B;;walk;10%;13;13;;;no;1;
21;spearow;kanto-route-10-area;R/B;;walk;5%;17;17;;;no;1;
21;spearow;kanto-route-11-area;R/B;;walk;20%;15;15;;;no;1;
21;spearow;kanto-route-11-area;R/B;;walk;10%;13;13;;;no;1;
21;spearow;kanto-route-11-area;R/B;;walk;5%;17;17;;;no;1;
21;spearow;kanto-route-16-area;R/B;;walk;20%;20;20;;;no;1;
21;spearow;kanto-route-16-area;R/B/Y;;walk;20%;22;22;;;no;1;
21;spearow;kanto-route-16-area;Y;;walk;5%;23;23;;;no;1;
21;spearow;kanto-route-17-area;R/B;;walk;20%;20;20;;;no;1;
21;spearow;kanto-route-17-area;R/B;;walk;20%;22;22;;;no;1;
21;spearow;kanto-route-18-area;R/B;;walk;20%;20;20;;;no;1;
21;spearow;kanto-route-18-area;R/B/Y;;walk;20%;22;22;;;no;1;
21;spearow;kanto-route-18-area;Y;;walk;5%;23;23;;;no;1;
21;spearow;kanto-route-22-area;R/B;;walk;5%;3;3;;;no;1;
21;spearow;kanto-route-22-area;R/B;;walk;5%;5;5;;;no;1;
21;spearow;kanto-route-22-area;Y;;walk;5%;2;2;;;no;1;
21;spearow;kanto-route-22-area;Y;;walk;4%;4;4;;;no;1;
21;spearow;kanto-route-22-area;Y;;walk;1%;6;6;;;no;1;
21;spearow;kanto-route-23-area;R/B;;walk;15%;26;26;;;no;1;
22;fearow;kanto-route-9-area;Y;;walk;1%;19;19;level-up;min_level:20;no;1;
22;fearow;kanto-route-16-area;Y;;walk;5%;24;24;level-up;min_level:20;no;1;
22;fearow;kanto-route-17-area;R/B;;walk;4%;25;25;level-up;min_level:20;no;1;
22;fearow;kanto-route-17-area;R/B;;walk;1%;27;27;level-up;min_level:20;no;1;
22;fearow;kanto-route-17-area;Y;;walk;20%;27;27;level-up;min_level:20;no;1;
22;fearow;kanto-route-17-area;Y;;walk;5%;29;29;level-up;min_level:20;no;1;
22;fearow;kanto-route-18-area;R/B;;walk;10%;25;25;level-up;min_level:20;no;1;
22;fearow;kanto-route-18-area;R/B;;walk;4%;27;27;level-up;min_level:20;no;1;
22;fearow;kanto-route-18-area;R/B;;walk;1%;29;29;level-up;min_level:20;no;1;
22;fearow;kanto-route-18-area;Y;;walk;5%;24;24;level-up;min_level:20;no;1;
22;fearow;kanto-route-23-area;R/R/B/B;;walk;10%;38;38;level-up;min_level:20;no;1;
22;fearow;kanto-route-23-area;R/B;;walk;4%;41;41;level-up;min_level:20;no;1;
22;fearow;kanto-route-23-area;R/B;;walk;1%;43;43;level-up;min_level:20;no;1;
22;fearow;kanto-route-23-area;Y;;walk;10%;40;40;level-up;min_level:20;no;1;
22;fearow;kanto-route-23-area;Y;;walk;5%;45;45;level-up;min_level:20;no;1;
23;ekans;kanto-route-4-area;R;;walk;10%;6;6;;;no;1;
23;ekans;kanto-route-4-area;R;;walk;10%;10;10;;;no;1;
23;ekans;kanto-route-4-area;R;;walk;4%;8;8;;;no;1;
23;ekans;kanto-route-4-area;R;;walk;1%;12;12;;;no;1;
23;ekans;kanto-route-8-area;R;;walk;15%;17;17;;;no;1;
23;ekans;kanto-route-8-area;R;;walk;5%;19;19;;;no;1;
23;ekans;kanto-route-9-area;R;;walk;10%;11;11;;;no;1;
23;ekans;kanto-route-9-area;R;;walk;10%;15;15;;;no;1;
23;ekans;kanto-route-9-area;R;;walk;4%;13;13;;;no;1;
23;ekans;kanto-route-9-area;R;;walk;1%;17;17;;;no;1;
23;ekans;kanto-route-10-area;R;;walk;10%;11;11;;;no;1;
23;ekans;kanto-route-10-area;R;;walk;10%;15;15;;;no;1;
23;ekans;kanto-route-10-area;R;;walk;4%;13;13;;;no;1;
23;ekans;kanto-route-10-area;R;;walk;1%;17;17;;;no;1;
23;ekans;kanto-route-11-area;R;;walk;20%;14;14;;;no;1;
23;ekans;kanto-route-11-area;R;;walk;15%;12;12;;;no;1;
23;ekans;kanto-route-11-area;R;;walk;5%;15;15;;;no;1;
23;ekans;kanto-route-23-area;R;;walk;20%;26;26;;;no;1;
24;arbok;cerulean-cave-1f;R;;walk;10%;52;52;level-up;min_level:22;no;1;
24;arbok;cerulean-cave-b1f;R;;walk;5%;57;57;level-up;min_level:22;no;1;
24;arbok;kanto-route-23-area;R;;walk;5%;41;41;level-up;min_level:22;no;1;
25;pikachu;pallet-town-area;Y;;gift;100%;5;5;level-up;min_happiness:220;no;1;
25;pikachu;viridian-forest-area;R/B;;walk;4%;3;3;level-up;min_happiness:220;no;1;
25;pikachu;viridian-forest-area;R/B;;walk;1%;5;5;level-up;min_happiness:220;no;1;
25;pikachu;power-plant-area;R/B;;walk;15%;20;20;level-up;min_happiness:220;no;1;
25;pikachu;power-plant-area;R/B;;walk;10%;24;24;level-up;min_happiness:220;no;1;
26;raichu;cerulean-cave-1f;R/B;;walk;4%;53;53;use-item;item:thunder-stone;no;1;
26;raichu;cerulean-cave-b1f;R/B;;walk;10%;64;64;use-item;item:thunder-stone;no;1;
26;raichu;power-plant-area;B;;walk;4%;33;33;use-item;item:thunder-stone;no;1;
26;raichu;power-plant-area;B;;walk;1%;36;36;use-item;item:thunder-stone;no;1;
27;sandshrew;mt-moon-1f;Y;;walk;4%;12;12;;;no;1;
27;sandshrew;kanto-route-3-area;Y;;walk;10%;8;8;;;no;1;
27;sandshrew;kanto-route-3-area;Y;;walk;5%;10;10;;;no;1;
27;sandshrew;kanto-route-4-area;B;;walk;10%;6;6;;;no;1;
27;sandshrew;kanto-route-4-area;B;;walk;10%;10;10;;;no;1;
27;sandshrew;kanto-route-4-area;B;;walk;4%;8;8;;;no;1;
27;sandshrew;kanto-route-4-area;B;;walk;1%;12;12;;;no;1;
27;sandshrew;kanto-route-4-area;Y;;walk;10%;8;8;;;no;1;
27;sandshrew;kanto-route-4-area;Y;;walk;5%;10;10;;;no;1;
27;sandshrew;kanto-route-8-area;B;;walk;15%;17;17;;;no;1;
27;sandshrew;kanto-route-8-area;B;;walk;5%;19;19;;;no;1;
27;sandshrew;kanto-route-9-area;B;;walk;10%;11;11;;;no;1;
27;sandshrew;kanto-route-9-area;B;;walk;10%;15;15;;;no;1;
27;sandshrew;kanto-route-9-area;B;;walk;4%;13;13;;;no;1;
27;sandshrew;kanto-route-9-area;B;;walk;1%;17;17;;;no;1;
27;sandshrew;kanto-route-10-area;B;;walk;10%;11;11;;;no;1;
27;sandshrew;kanto-route-10-area;B;;walk;10%;15;15;;;no;1;
27;sandshrew;kanto-route-10-area;B;;walk;4%;13;13;;;no;1;
27;sandshrew;kanto-route-10-area;B;;walk;1%;17;17;;;no;1;
27;sandshrew;kanto-route-11-area;B;;walk;20%;14;14;;;no;1;
27;sandshrew;kanto-route-11-area;B;;walk;15%;12;12;;;no;1;
27;sandshrew;kanto-route-11-area;B;;walk;5%;15;15;;;no;1;
27;sandshrew;kanto-route-23-area;B;;walk;20%;26;26;;;no;1;
28;sandslash;cerulean-cave-1f;B/Y;;walk;10%;52;52;level-up;min_level:22;no;1;
28;sandslash;cerulean-cave-2f;Y;;walk;10%;56;56;level-up;min_level:22;no;1;
28;sandslash;cerulean-cave-b1f;B;;walk;5%;57;57;level-up;min_level:22;no;1;
28;sandslash;kanto-route-23-area;B;;walk;5%;41;41;level-up;min_level:22;no;1;
29;nidoran-f;kanto-route-2-south-towards-viridian-city;Y;;walk;10%;4;4;;;no;1;
29;nidoran-f;kanto-route-2-south-towards-viridian-city;Y;;walk;5%;6;6;;;no;1;
29;nidoran-f;kanto-route-9-area;Y;;walk;20%;16;16;;;no;1;
29;nidoran-f;kanto-route-9-area;Y;;walk;10%;18;18;;;no;1;
29;nidoran-f;kanto-route-10-area;Y;;walk;10%;17;17;;;no;1;
29;nidoran-f;kanto-route-22-area;R;;walk;4%;3;3;;;no;1;
29;nidoran-f;kanto-route-22-area;R;;walk;1%;4;4;;;no;1;
29;nidoran-f;kanto-route-22-area;B;;walk;20%;3;3;;;no;1;
29;nidoran-f;kanto-route-22-area;B/Y;;walk;10%;4;4;;;no;1;
