id;name;location;version;conditions;method;chance;minLvl;maxLvl;trigger;evolution_method;baby;generation;
17;pidgeotto;kanto-route-15-area;FR/LG;;walk;1;29;29;level-up;min_level:18;no;3;
17;pidgeotto;berry-forest-area;FR/LG;;walk;20;37;37;level-up;min_level:18;no;3;
17;pidgeotto;bond-bridge-area;FR/LG;;walk;10;34;34;level-up;min_level:18;no;3;
17;pidgeotto;bond-bridge-area;FR/LG;;walk;4;37;37;level-up;min_level:18;no;3;
17;pidgeotto;bond-bridge-area;FR/LG;;walk;1;40;40;level-up;min_level:18;no;3;
17;pidgeotto;five-isle-meadow-area;FR/LG;;walk;10;48;48;level-up;min_level:18;no;3;
17;pidgeotto;five-isle-meadow-area;FR/LG;;walk;4;50;50;level-up;min_level:18;no;3;
17;pidgeotto;five-isle-meadow-area;FR/LG;;walk;1;50;50;level-up;min_level:18;no;3;
18;pidgeot;no-location;;;;;;;level-up;min_level:36;no;3;
19;rattata;kanto-route-1-area;FR/LG;;walk;20;3;3;;;no;3;
19;rattata;kanto-route-1-area;FR/LG;;walk;10;3;3;;;no;3;
19;rattata;kanto-route-1-area;FR/LG;;walk;10;2;2;;;no;3;
19;rattata;kanto-route-1-area;FR/LG;;walk;5;3;3;;;no;3;
19;rattata;kanto-route-1-area;FR/LG;;walk;4;4;4;;;no;3;
19;rattata;kanto-route-1-area;FR/LG;;walk;1;4;4;;;no;3;
19;rattata;kanto-route-2-south-towards-viridian-city;FR/LG;;walk;20;3;3;;;no;3;
19;rattata;kanto-route-2-south-towards-viridian-city;FR/LG;;walk;10;4;4;;;no;3;
19;rattata;kanto-route-2-south-towards-viridian-city;FR/LG;;walk;10;2;2;;;no;3;
19;rattata;kanto-route-2-south-towards-viridian-city;FR/LG;;walk;5;5;5;;;no;3;
19;rattata;kanto-route-4-area;FR/LG;;walk;20;10;10;;;no;3;
19;rattata;kanto-route-4-area;FR/LG;;walk;10;8;8;;;no;3;
19;rattata;kanto-route-4-area;FR/LG;;walk;5;12;12;;;no;3;
19;rattata;kanto-route-9-area;FR/LG;;walk;20;16;16;;;no;3;
19;rattata;kanto-route-9-area;FR/LG;;walk;10;14;14;;;no;3;
19;rattata;kanto-route-9-area;FR/LG;;walk;5;17;17;;;no;3;
19;rattata;kanto-route-9-area;FR/LG;;walk;4;14;14;;;no;3;
19;rattata;kanto-route-9-area;FR/LG;;walk;1;14;14;;;no;3;
19;rattata;kanto-route-16-area;FR/LG;;walk;10;18;18;;;no;3;
19;rattata;kanto-route-16-area;FR/LG;;walk;10;20;20;;;no;3;
19;rattata;kanto-route-16-area;FR/LG;;walk;5;22;22;;;no;3;
19;rattata;kanto-route-16-area;FR/LG;;walk;4;18;18;;;no;3;
19;rattata;kanto-route-16-area;FR/LG;;walk;1;18;18;;;no;3;
19;rattata;kanto-route-17-area;FR/LG;;walk;4;22;22;;;no;3;
19;rattata;kanto-route-17-area;FR/LG;;walk;1;22;22;;;no;3;
19;rattata;kanto-route-18-area;FR/LG;;walk;4;22;22;;;no;3;
19;rattata;kanto-route-18-area;FR/LG;;walk;1;22;22;;;no;3;
19;rattata;kanto-route-22-area;FR/LG;;walk;20;3;3;;;no;3;
19;rattata;kanto-route-22-area;FR/LG;;walk;10;4;4;;;no;3;
19;rattata;kanto-route-22-area;FR/LG;;walk;10;2;2;;;no;3;
19;rattata;kanto-route-22-area;FR/LG;;walk;4;5;5;;;no;3;
19;rattata;kanto-route-22-area;FR/LG;;walk;1;5;5;;;no;3;
19;rattata;pokemon-mansion-1f;FR/LG;;walk;10;28;28;;;no;3;
19;rattata;pokemon-mansion-1f;FR/LG;;walk;4;26;26;;;no;3;
19;rattata;pokemon-mansion-1f;FR/LG;;walk;1;26;26;;;no;3;
19;rattata;pokemon-mansion-2f;FR/LG;;walk;10;28;28;;;no;3;
19;rattata;pokemon-mansion-2f;FR/LG;;walk;4;26;26;;;no;3;
19;rattata;pokemon-mansion-2f;FR/LG;;walk;1;26;26;;;no;3;
19;rattata;pokemon-mansion-3f;FR/LG;;walk;10;28;28;;;no;3;
19;rattata;pokemon-mansion-3f;FR/LG;;walk;4;26;26;;;no;3;
19;rattata;pokemon-mansion-3f;FR/LG;;walk;1;26;26;;;no;3;
19;rattata;pokemon-mansion-b1f;FR/LG;;walk;4;26;26;;;no;3;
19;rattata;pokemon-mansion-b1f;FR/LG;;walk;1;26;26;;;no;3;
20;raticate;kanto-route-16-area;FR/LG;;walk;4;23;23;level-up;min_level:20;no;3;
20;raticate;kanto-route-16-area;FR/LG;;walk;1;25;25;level-up;min_level:20;no;3;
20;raticate;kanto-route-17-area;FR/LG;;walk;10;25;25;level-up;min_level:20;no;3;
20;raticate;kanto-route-17-area;FR/LG;;walk;10;27;27;level-up;min_level:20;no;3;
20;raticate;kanto-route-17-area;FR/LG;;walk;5;29;29;level-up;min_level:20;no;3;
20;raticate;kanto-route-18-area;FR/LG;;walk;10;25;25;level-up;min_level:20;no;3;
20;raticate;kanto-route-18-area;FR/LG;;walk;5;29;29;level-up;min_level:20;no;3;
20;raticate;pokemon-mansion-1f;FR/LG;;walk;20;32;32;level-up;min_level:20;no;3;
20;raticate;pokemon-mansion-1f;FR/LG;;walk;10;36;36;level-up;min_level:20;no;3;
20;raticate;pokemon-mansion-2f;FR/LG;;walk;20;32;32;level-up;min_level:20;no;3;
20;raticate;pokemon-mansion-2f;FR/LG;;walk;10;36;36;level-up;min_level:20;no;3;
20;raticate;pokemon-mansion-3f;FR/LG;;walk;20;32;32;level-up;min_level:20;no;3;
20;raticate;pokemon-mansion-3f;FR/LG;;walk;10;36;36;level-up;min_level:20;no;3;
20;raticate;pokemon-mansion-b1f;FR/LG;;walk;20;34;34;level-up;min_level:20;no;3;
20;raticate;pokemon-mansion-b1f;FR/LG;;walk;10;38;38;level-up;min_level:20;no;3;
21;spearow;kanto-route-3-area;FR/LG;;walk;20;6;6;;;no;3;
21;spearow;kanto-route-3-area;FR/LG;;walk;10;7;7;;;no;3;
21;spearow;kanto-route-3-area;FR/LG;;walk;5;8;8;;;no;3;
21;spearow;kanto-route-4-area;FR/LG;;walk;20;10;10;;;no;3;
21;spearow;kanto-route-4-area;FR/LG;;walk;10;8;8;;;no;3;
21;spearow;kanto-route-4-area;FR/LG;;walk;5;12;12;;;no;3;
21;spearow;kanto-route-9-area;FR/LG;;walk;20;16;16;;;no;3;
21;spearow;kanto-route-9-area;FR/LG;;walk;10;13;13;;;no;3;
21;spearow;kanto-route-9-area;FR/LG;;walk;5;17;17;;;no;3;
21;spearow;kanto-route-10-area;FR/LG;;walk;20;16;16;;;no;3;
21;spearow;kanto-route-10-area;FR/LG;;walk;10;13;13;;;no;3;
21;spearow;kanto-route-10-area;FR/LG;;walk;5;17;17;;;no;3;
21;spearow;kanto-route-11-area;FR/LG;;walk;20;15;15;;;no;3;
21;spearow;kanto-route-11-area;FR/LG;;walk;10;13;13;;;no;3;
21;spearow;kanto-route-11-area;FR/LG;;walk;5;17;17;;;no;3;
21;spearow;kanto-route-16-area;FR/LG;;walk;20;20;20;;;no;3;
21;spearow;kanto-route-16-area;FR/LG;;walk;10;22;22;;;no;3;
21;spearow;kanto-route-17-area;FR/LG;;walk;20;20;20;;;no;3;
21;spearow;kanto-route-17-area;FR/LG;;walk;10;22;22;;;no;3;
21;spearow;kanto-route-18-area;FR/LG;;walk;20;20;20;;;no;3;
21;spearow;kanto-route-18-area;FR/LG;;walk;10;22;22;;;no;3;
21;spearow;kanto-route-22-area;FR/LG;;walk;5;3;3;;;no;3;
21;spearow;kanto-route-22-area;FR/LG;;walk;5;5;5;;;no;3;
21;spearow;kanto-route-23-area;FR/LG;;walk;10;34;34;;;no;3;
21;spearow;kanto-route-23-area;FR/LG;;walk;4;32;32;;;no;3;
21;spearow;kanto-route-23-area;FR/LG;;walk;1;32;32;;;no;3;
21;spearow;mt-ember-area;FR/LG;;walk;10;32;32;;;no;3;
21;spearow;mt-ember-area;FR;;walk;4;30;30;;;no;3;
21;spearow;mt-ember-area;FR;;walk;1;30;30;;;no;3;
21;spearow;kindle-road-area;FR/LG;;walk;20;32;32;;;no;3;
21;spearow;kindle-road-area;FR/LG;;walk;5;30;30;;;no;3;
21;spearow;treasure-beach-area;FR/LG;;walk;20;32;32;;;no;3;
21;spearow;treasure-beach-area;FR/LG;;walk;10;31;31;;;no;3;
21;spearow;cape-brink-area;FR/LG;;walk;20;31;31;;;no;3;
21;spearow;water-path-area;FR/LG;;walk;20;44;44;;;no;3;
21;spearow;ruin-valley-area;FR/LG;;walk;20;44;44;;;no;3;
21;spearow;canyon-entrance-area;FR/LG;;walk;20;44;44;;;no;3;
22;fearow;kanto-route-17-area;FR/LG;;walk;4;25;25;level-up;min_level:20;no;3;
22;fearow;kanto-route-17-area;FR/LG;;walk;1;27;27;level-up;min_level:20;no;3;
22;fearow;kanto-route-18-area;FR/LG;;walk;10;25;25;level-up;min_level:20;no;3;
22;fearow;kanto-route-18-area;FR/LG;;walk;4;27;27;level-up;min_level:20;no;3;
22;fearow;kanto-route-18-area;FR/LG;;walk;1;29;29;level-up;min_level:20;no;3;
22;fearow;kanto-route-23-area;FR/LG;;walk;20;40;40;level-up;min_level:20;no;3;
22;fearow;kanto-route-23-area;FR/LG;;walk;4;42;42;level-up;min_level:20;no;3;
22;fearow;kanto-route-23-area;FR/LG;;walk;1;44;44;level-up;min_level:20;no;3;
22;fearow;mt-ember-area;FR/LG;;walk;20;38;38;level-up;min_level:20;no;3;
22;fearow;mt-ember-area;FR/LG;;walk;5;40;40;level-up;min_level:20;no;3;
22;fearow;kindle-road-area;FR/LG;;walk;10;36;36;level-up;min_level:20;no;3;
22;fearow;treasure-beach-area;FR/LG;;walk;10;36;36;level-up;min_level:20;no;3;
22;fearow;treasure-beach-area;FR/LG;;walk;5;38;38;level-up;min_level:20;no;3;
22;fearow;treasure-beach-area;FR/LG;;walk;4;40;40;level-up;min_level:20;no;3;
22;fearow;treasure-beach-area;FR/LG;;walk;1;40;40;level-up;min_level:20;no;3;
22;fearow;cape-brink-area;FR/LG;;walk;10;36;36;level-up;min_level:20;no;3;
22;fearow;water-path-area;FR/LG;;walk;10;48;48;level-up;min_level:20;no;3;
22;fearow;water-path-area;FR/LG;;walk;4;50;50;level-up;min_level:20;no;3;
22;fearow;water-path-area;FR/LG;;walk;1;50;50;level-up;min_level:20;no;3;
22;fearow;ruin-valley-area;FR/LG;;walk;10;49;49;level-up;min_level:20;no;3;
22;fearow;canyon-entrance-area;FR/LG;;walk;10;48;48;level-up;min_level:20;no;3;
22;fearow;canyon-entrance-area;FR/LG;;walk;5;50;50;level-up;min_level:20;no;3;
22;fearow;sevault-canyon-area;FR/LG;;walk;10;50;50;level-up;min_level:20;no;3;
22;fearow;sevault-canyon-area;LG;;walk;5;50;50;level-up;min_level:20;no;3;
23;ekans;kanto-route-4-area;FR;;walk;10;6;6;;;no;3;
23;ekans;kanto-route-4-area;FR;;walk;10;10;10;;;no;3;
23;ekans;kanto-route-4-area;FR;;walk;4;8;8;;;no;3;
23;ekans;kanto-route-4-area;FR;;walk;1;12;12;;;no;3;
23;ekans;kanto-route-8-area;FR;;walk;10;17;17;;;no;3;
23;ekans;kanto-route-8-area;FR;;walk;5;19;19;;;no;3;
23;ekans;kanto-route-8-area;FR;;walk;4;17;17;;;no;3;
23;ekans;kanto-route-8-area;FR;;walk;1;17;17;;;no;3;
23;ekans;kanto-route-9-area;FR;;walk;10;11;11;;;no;3;
23;ekans;kanto-route-9-area;FR;;walk;10;15;15;;;no;3;
23;ekans;kanto-route-9-area;FR;;walk;4;13;13;;;no;3;
23;ekans;kanto-route-9-area;FR;;walk;1;17;17;;;no;3;
23;ekans;kanto-route-10-area;FR;;walk;10;11;11;;;no;3;
23;ekans;kanto-route-10-area;FR;;walk;10;15;15;;;no;3;
23;ekans;kanto-route-10-area;FR;;walk;4;13;13;;;no;3;
23;ekans;kanto-route-10-area;FR;;walk;1;17;17;;;no;3;
23;ekans;kanto-route-11-area;FR;;walk;20;14;14;;;no;3;
23;ekans;kanto-route-11-area;FR;;walk;10;12;12;;;no;3;
23;ekans;kanto-route-11-area;FR;;walk;5;15;15;;;no;3;
23;ekans;kanto-route-11-area;FR;;walk;4;12;12;;;no;3;
23;ekans;kanto-route-11-area;FR;;walk;1;12;12;;;no;3;
23;ekans;kanto-route-23-area;FR;;walk;10;32;32;;;no;3;
23;ekans;kanto-route-23-area;FR;;walk;10;34;34;;;no;3;
24;arbok;kanto-route-23-area;FR;;walk;5;44;44;level-up;min_level:22;no;3;
24;arbok;kanto-victory-road-2-1f;FR;;walk;5;44;44;level-up;min_level:22;no;3;
24;arbok;kanto-victory-road-2-2f;FR;;walk;5;46;46;level-up;min_level:22;no;3;
24;arbok;kanto-victory-road-2-3f;FR;;walk;5;44;44;level-up;min_level:22;no;3;
25;pikachu;viridian-forest-area;FR/LG;;walk;4;3;3;level-up;min_happiness:220;no;3;
25;pikachu;viridian-forest-area;FR/LG;;walk;1;5;5;level-up;min_happiness:220;no;3;
25;pikachu;power-plant-area;FR/LG;;walk;10;22;22;level-up;min_happiness:220;no;3;
25;pikachu;power-plant-area;FR/LG;;walk;10;24;24;level-up;min_happiness:220;no;3;
25;pikachu;power-plant-area;FR/LG;;walk;4;26;26;level-up;min_happiness:220;no;3;
25;pikachu;power-plant-area;FR/LG;;walk;1;26;26;level-up;min_happiness:220;no;3;
25;pikachu;hoenn-safari-zone-sw;R/S/E;;walk;4;25;25;level-up;min_happiness:220;no;3;
25;pikachu;hoenn-safari-zone-sw;R/S/E;;walk;1;27;27;level-up;min_happiness:220;no;3;
25;pikachu;hoenn-safari-zone-se;R/S/E;;walk;4;25;25;level-up;min_happiness:220;no;3;
25;pikachu;hoenn-safari-zone-se;R/S/E;;walk;1;27;27;level-up;min_happiness:220;no;3;
26;raichu;no-location;;;;;;;use-item;item:thunder-stone;no;3;
27;sandshrew;kanto-route-4-area;LG;;walk;10;6;6;;;no;3;
27;sandshrew;kanto-route-4-area;LG;;walk;10;10;10;;;no;3;
27;sandshrew;kanto-route-4-area;LG;;walk;4;8;8;;;no;3;
27;sandshrew;kanto-route-4-area;LG;;walk;1;12;12;;;no;3;
27;sandshrew;kanto-route-8-area;LG;;walk;10;17;17;;;no;3;
27;sandshrew;kanto-route-8-area;LG;;walk;5;19;19;;;no;3;
27;sandshrew;kanto-route-8-area;LG;;walk;4;17;17;;;no;3;
27;sandshrew;kanto-route-8-area;LG;;walk;1;17;17;;;no;3;
27;sandshrew;kanto-route-9-area;LG;;walk;10;11;11;;;no;3;
27;sandshrew;kanto-route-9-area;LG;;walk;10;15;15;;;no;3;
27;sandshrew;kanto-route-9-area;LG;;walk;4;13;13;;;no;3;
27;sandshrew;kanto-route-9-area;LG;;walk;1;17;17;;;no;3;
27;sandshrew;kanto-route-10-area;LG;;walk;10;11;11;;;no;3;
27;sandshrew;kanto-route-10-area;LG;;walk;10;15;15;;;no;3;
27;sandshrew;kanto-route-10-area;LG;;walk;4;13;13;;;no;3;
27;sandshrew;kanto-route-10-area;LG;;walk;1;17;17;;;no;3;
27;sandshrew;kanto-route-11-area;LG;;walk;20;14;14;;;no;3;
27;sandshrew;kanto-route-11-area;LG;;walk;10;12;12;;;no;3;
27;sandshrew;kanto-route-11-area;LG;;walk;5;15;15;;;no;3;
27;sandshrew;kanto-route-11-area;LG;;walk;4;12;12;;;no;3;
27;sandshrew;kanto-route-11-area;LG;;walk;1;12;12;;;no;3;
27;sandshrew;kanto-route-23-area;LG;;walk;10;32;32;;;no;3;
27;sandshrew;kanto-route-23-area;LG;;walk;10;34;34;;;no;3;
27;sandshrew;hoenn-route-111-area;R/S/E;;walk;20;20;20;;;no;3;
27;sandshrew;hoenn-route-111-area;R/S/E;;walk;10;21;21;;;no;3;
27;sandshrew;hoenn-route-111-area;R/S/E;;walk;5;19;19;;;no;3;
27;sandshrew;hoenn-route-113-area;R/S;;walk;10;15;15;;;no;3;
27;sandshrew;hoenn-route-113-area;R/S;;walk;10;14;14;;;no;3;
27;sandshrew;hoenn-route-113-area;R/S;;walk;5;16;16;;;no;3;
27;sandshrew;mirage-tower-area;E;;walk;20;21;21;;;no;3;
27;sandshrew;mirage-tower-area;E/E;;walk;10;20;20;;;no;3;
27;sandshrew;mirage-tower-area;E;;walk;5;22;22;;;no;3;
27;sandshrew;mirage-tower-area;E;;walk;4;23;23;;;no;3;
27;sandshrew;mirage-tower-area;E;;walk;1;24;24;;;no;3;
28;sandslash;kanto-route-23-area;LG;;walk;5;44;44;level-up;min_level:22;no;3;
28;sandslash;kanto-victory-road-2-1f;LG;;walk;5;44;44;level-up;min_level:22;no;3;
28;sandslash;kanto-victory-road-2-2f;LG;;walk;5;46;46;level-up;min_level:22;no;3;
28;sandslash;kanto-victory-road-2-3f;LG;;walk;5;44;44;level-up;min_level:22;no;3;
29;nidoran-f;kanto-route-3-area;FR;;walk;1;6;6;;;no;3;
29;nidoran-f;kanto-route-3-area;LG;;walk;10;6;6;;;no;3;
29;nidoran-f;kanto-route-3-area;LG;;walk;4;7;7;;;no;3;
29;nidoran-f;kanto-safari-zone-middle;LG;;walk;20;22;22;;;no;3;
29;nidoran-f;kanto-safari-zone-area-1-east;FR;;walk;5;24;24;;;no;3;
29;nidoran-f;kanto-safari-zone-area-1-east;LG;;walk;20;24;24;;;no;3;
29;nidoran-f;kanto-safari-zone-area-2-north;LG;;walk;20;30;30;;;no;3;
29;nidoran-f;kanto-safari-zone-area-3-west;FR;;walk;5;30;30;;;no;3;
29;nidoran-f;kanto-safari-zone-area-3-west;LG;;walk;20;22;22;;;no;3;
30;nidorina;kanto-safari-zone-middle;FR;;walk;5;31;31;level-up;min_level:16;no;3;
30;nidorina;kanto-safari-zone-middle;LG;;walk;10;31;31;level-up;min_level:16;no;3;
30;nidorina;kanto-safari-zone-area-1-east;LG;;walk;10;33;33;level-up;min_level:16;no;3;
30;nidorina;kanto-safari-zone-area-2-north;FR;;walk;5;30;30;level-up;min_level:16;no;3;
30;nidorina;kanto-safari-zone-area-2-north;LG;;walk;10;30;30;level-up;min_level:16;no;3;
30;nidorina;kanto-safari-zone-area-3-west;LG;;walk;10;30;30;level-up;min_level:16;no;3;
31;nidoqueen;no-location;;;;;;;use-item;item:moon-stone;no;3;
32;nidoran-m;kanto-route-3-area;FR;;walk;10;6;6;;;no;3;
32;nidoran-m;kanto-route-3-area;FR;;walk;4;7;7;;;no;3;
32;nidoran-m;kanto-route-3-area;LG;;walk;1;6;6;;;no;3;
32;nidoran-m;kanto-safari-zone-middle;FR;;walk;20;22;22;;;no;3;
32;nidoran-m;kanto-safari-zone-area-1-east;FR;;walk;20;24;24;;;no;3;
32;nidoran-m;kanto-safari-zone-area-1-east;LG;;walk;5;24;24;;;no;3;
32;nidoran-m;kanto-safari-zone-area-2-north;FR;;walk;20;30;30;;;no;3;
32;nidoran-m;kanto-safari-zone-area-3-west;FR;;walk;20;22;22;;;no;3;
32;nidoran-m;kanto-safari-zone-area-3-west;LG;;walk;5;30;30;;;no;3;
33;nidorino;kanto-safari-zone-middle;FR;;walk;10;31;31;level-up;min_level:16;no;3;
33;nidorino;kanto-safari-zone-middle;LG;;walk;5;31;31;level-up;min_level:16;no;3;
33;nidorino;kanto-safari-zone-area-1-east;FR;;walk;10;33;33;level-up;min_level:16;no;3;
33;nidorino;kanto-safari-zone-area-2-north;FR;;walk;10;30;30;level-up;min_level:16;no;3;
33;nidorino;kanto-safari-zone-area-2-north;LG;;walk;5;30;30;level-up;min_level:16;no;3;
33;nidorino;kanto-safari-zone-area-3-west;FR;;walk;10;30;30;level-up;min_level:16;no;3;
34;nidoking;no-location;;;;;;;use-item;item:moon-stone;no;3;
35;clefairy;mt-moon-1f;FR/LG;;walk;1;8;8;level-up;min_happiness:220;no;3;
35;clefairy;mt-moon-b2f;FR/LG;;walk;5;10;10;level-up;min_happiness:220;no;3;
35;clefairy;mt-moon-b2f;FR/LG;;walk;1;12;12;level-up;min_happiness:220;no;3;
36;clefable;no-location;;;;;;;use-item;item:moon-stone;no;3;
37;vulpix;kanto-route-7-area;LG;;walk;5;18;18;;;no;3;
